SEASON,TEAM_ABBREVIATION,GAME_ID,GAME_DATE,MATCHUP,IS_HOME,WL,PTS,PLUS_MINUS
2018-19,CHI,0021801117,2019-03-27,CHI vs. POR,True,L,98,-20
2018-19,POR,0021801117,2019-03-27,POR @ CHI,False,W,118,20
2018-19,MEM,0021801118,2019-03-27,MEM vs. GSW,True,L,103,-15
2018-19,IND,0021801119,2019-03-27,IND @ OKC,False,L,99,-8
2018-19,LAL,0021801121,2019-03-27,LAL @ UTA,False,L,100,-15
2018-19,GSW,0021801118,2019-03-27,GSW @ MEM,False,W,118,15
2018-19,PHX,0021801120,2019-03-27,PHX vs. WAS,True,L,121,-3
2018-19,DAL,0021801124,2019-03-28,DAL @ MIA,False,L,99,-6
2018-19,LAC,0021801127,2019-03-28,LAC @ MIL,False,L,118,-10
2018-19,PHI,0021801123,2019-03-28,PHI vs. BKN,True,W,123,13
2018-19,TOR,0021801125,2019-03-28,TOR @ NYK,False,W,117,25
2018-19,DET,0021801122,2019-03-28,DET vs. ORL,True,W,115,17
2018-19,BKN,0021801123,2019-03-28,BKN @ PHI,False,L,110,-13
2018-19,NOP,0021801128,2019-03-28,NOP vs. SAC,True,W,121,3
2018-19,CLE,0021801129,2019-03-28,CLE @ SAS,False,L,110,-6
2018-19,SAS,0021801129,2019-03-28,SAS vs. CLE,True,W,116,6
2018-19,SAC,0021801128,2019-03-28,SAC @ NOP,False,L,118,-3
2018-19,MIA,0021801124,2019-03-28,MIA vs. DAL,True,W,105,6
2018-19,HOU,0021801126,2019-03-28,HOU vs. DEN,True,W,112,27
2018-19,DEN,0021801126,2019-03-28,DEN @ HOU,False,L,85,-27
2018-19,MIL,0021801127,2019-03-28,MIL vs. LAC,True,W,128,10
2018-19,NYK,0021801125,2019-03-28,NYK vs. TOR,True,L,92,-25
2018-19,ORL,0021801122,2019-03-28,ORL @ DET,False,L,98,-17
2018-19,CHA,0021801135,2019-03-29,CHA @ LAL,False,L,115,-14
2018-19,GSW,0021801132,2019-03-29,GSW @ MIN,False,L,130,-1
2018-19,BOS,0021801130,2019-03-29,BOS vs. IND,True,W,114,2
2018-19,ATL,0021801131,2019-03-29,ATL vs. POR,True,L,98,-20
2018-19,POR,0021801131,2019-03-29,POR @ ATL,False,W,118,20
2018-19,IND,0021801130,2019-03-29,IND @ BOS,False,L,112,-2
2018-19,OKC,0021801133,2019-03-29,OKC vs. DEN,True,L,105,-10
2018-19,MIN,0021801132,2019-03-29,MIN vs. GSW,True,W,131,1
2018-19,DEN,0021801133,2019-03-29,DEN @ OKC,False,W,115,10
2018-19,WAS,0021801134,2019-03-29,WAS @ UTA,False,L,124,-4
2018-19,UTA,0021801134,2019-03-29,UTA vs. WAS,True,W,128,4
2018-19,LAL,0021801135,2019-03-29,LAL vs. CHA,True,W,129,14
2018-19,NYK,0021801141,2019-03-30,NYK vs. MIA,True,L,92,-8
2018-19,PHI,0021801143,2019-03-30,PHI @ MIN,False,W,118,9
2018-19,BOS,0021801137,2019-03-30,BOS @ BKN,False,L,96,-14
2018-19,MIA,0021801141,2019-03-30,MIA @ NYK,False,W,100,8
2018-19,IND,0021801140,2019-03-30,IND vs. ORL,True,L,116,-5
2018-19,ORL,0021801140,2019-03-30,ORL @ IND,False,W,121,5
2018-19,MIN,0021801143,2019-03-30,MIN vs. PHI,True,L,109,-9
2018-19,MEM,0021801144,2019-03-30,MEM @ PHX,False,W,120,5
2018-19,DET,0021801139,2019-03-30,DET vs. POR,True,W,99,9
2018-19,HOU,0021801138,2019-03-30,HOU vs. SAC,True,W,119,11
2018-19,BKN,0021801137,2019-03-30,BKN vs. BOS,True,W,110,14
2018-19,LAC,0021801136,2019-03-30,LAC vs. CLE,True,W,132,24
2018-19,TOR,0021801142,2019-03-30,TOR @ CHI,False,W,124,23
2018-19,SAC,0021801138,2019-03-30,SAC @ HOU,False,L,108,-11
2018-19,CLE,0021801136,2019-03-30,CLE @ LAC,False,L,108,-24
2018-19,CHI,0021801142,2019-03-30,CHI vs. TOR,True,L,101,-23
2018-19,PHX,0021801144,2019-03-30,PHX vs. MEM,True,L,115,-5
2018-19,POR,0021801139,2019-03-30,POR @ DET,False,L,90,-9
2018-19,NOP,0021801147,2019-03-31,NOP vs. LAL,True,L,102,-28
2018-19,ATL,0021801145,2019-03-31,ATL vs. MIL,True,W,136,1
2018-19,SAS,0021801149,2019-03-31,SAS vs. SAC,True,L,106,-7
2018-19,SAC,0021801149,2019-03-31,SAC @ SAS,False,W,113,7
2018-19,MIL,0021801145,2019-03-31,MIL @ ATL,False,L,135,-1
2018-19,LAL,0021801147,2019-03-31,LAL @ NOP,False,W,130,28
2018-19,OKC,0021801146,2019-03-31,OKC vs. DAL,True,L,103,-3
2018-19,WAS,0021801148,2019-03-31,WAS @ DEN,False,W,95,5
2018-19,CHA,0021801150,2019-03-31,CHA @ GSW,False,L,90,-47
2018-19,MEM,0021801151,2019-03-31,MEM @ LAC,False,L,96,-17
2018-19,DAL,0021801146,2019-03-31,DAL @ OKC,False,W,106,3
2018-19,LAC,0021801151,2019-03-31,LAC vs. MEM,True,W,113,17
2018-19,DEN,0021801148,2019-03-31,DEN vs. WAS,True,L,90,-5
2018-19,GSW,0021801150,2019-03-31,GSW vs. CHA,True,W,137,47
2018-19,BOS,0021801153,2019-04-01,BOS vs. MIA,True,W,110,5
2018-19,BKN,0021801154,2019-04-01,BKN vs. MIL,True,L,121,-10
2018-19,POR,0021801157,2019-04-01,POR @ MIN,False,W,132,10
2018-19,MIL,0021801154,2019-04-01,MIL @ BKN,False,W,131,10
2018-19,CHI,0021801155,2019-04-01,CHI @ NYK,False,L,105,-8
2018-19,TOR,0021801156,2019-04-01,TOR vs. ORL,True,W,121,12
2018-19,DET,0021801152,2019-04-01,DET @ IND,False,L,102,-9
2018-19,DAL,0021801158,2019-04-01,DAL vs. PHI,True,W,122,20
2018-19,CLE,0021801160,2019-04-01,CLE @ PHX,False,L,113,-9
2018-19,MIN,0021801157,2019-04-01,MIN vs. POR,True,L,122,-10
2018-19,MIA,0021801153,2019-04-01,MIA @ BOS,False,L,105,-5
2018-19,PHX,0021801160,2019-04-01,PHX vs. CLE,True,W,122,9
2018-19,NYK,0021801155,2019-04-01,NYK vs. CHI,True,W,113,8
2018-19,PHI,0021801158,2019-04-01,PHI @ DAL,False,L,102,-20
2018-19,ORL,0021801156,2019-04-01,ORL @ TOR,False,L,109,-12
2018-19,CHA,0021801159,2019-04-01,CHA @ UTA,False,L,102,-9
2018-19,IND,0021801152,2019-04-01,IND vs. DET,True,W,111,9
2018-19,UTA,0021801159,2019-04-01,UTA vs. CHA,True,W,111,9
2018-19,OKC,0021801161,2019-04-02,OKC vs. LAL,True,W,119,16
2018-19,HOU,0021801163,2019-04-02,HOU @ SAC,False,W,130,25
2018-19,ATL,0021801162,2019-04-02,ATL @ SAS,False,L,111,-6
2018-19,SAS,0021801162,2019-04-02,SAS vs. ATL,True,W,117,6
2018-19,GSW,0021801164,2019-04-02,GSW vs. DEN,True,W,116,14
2018-19,DEN,0021801164,2019-04-02,DEN @ GSW,False,L,102,-14
2018-19,SAC,0021801163,2019-04-02,SAC vs. HOU,True,L,105,-25
2018-19,LAL,0021801161,2019-04-02,LAL @ OKC,False,L,103,-16
2018-19,BOS,0021801170,2019-04-03,BOS @ MIA,False,W,112,10
2018-19,DAL,0021801172,2019-04-03,DAL vs. MIN,True,L,108,-2
2018-19,TOR,0021801169,2019-04-03,TOR @ BKN,False,W,115,10
2018-19,ORL,0021801166,2019-04-03,ORL vs. NYK,True,W,114,14
2018-19,NYK,0021801166,2019-04-03,NYK @ ORL,False,L,100,-14
2018-19,DET,0021801165,2019-04-03,DET vs. IND,True,L,89,-19
2018-19,ATL,0021801168,2019-04-03,ATL vs. PHI,True,W,130,8
2018-19,UTA,0021801174,2019-04-03,UTA @ PHX,False,W,118,21
2018-19,MEM,0021801175,2019-04-03,MEM @ POR,False,L,89,-27
2018-19,DEN,0021801173,2019-04-03,DEN vs. SAS,True,W,113,28
2018-19,PHI,0021801168,2019-04-03,PHI @ ATL,False,L,122,-8
2018-19,MIA,0021801170,2019-04-03,MIA vs. BOS,True,L,102,-10
2018-19,CHA,0021801171,2019-04-03,CHA @ NOP,False,W,115,6
2018-19,WAS,0021801167,2019-04-03,WAS vs. CHI,True,L,114,-1
2018-19,MIN,0021801172,2019-04-03,MIN @ DAL,False,W,110,2
2018-19,SAS,0021801173,2019-04-03,SAS @ DEN,False,L,85,-28
2018-19,LAC,0021801176,2019-04-03,LAC vs. HOU,True,L,103,-32
2018-19,HOU,0021801176,2019-04-03,HOU @ LAC,False,W,135,32
2018-19,BKN,0021801169,2019-04-03,BKN vs. TOR,True,L,105,-10
2018-19,PHX,0021801174,2019-04-03,PHX vs. UTA,True,L,97,-21
2018-19,POR,0021801175,2019-04-03,POR vs. MEM,True,W,116,27
2018-19,CHI,0021801167,2019-04-03,CHI @ WAS,False,W,115,1
2018-19,IND,0021801165,2019-04-03,IND @ DET,False,W,108,19
2018-19,NOP,0021801171,2019-04-03,NOP vs. CHA,True,L,109,-6
2018-19,GSW,0021801179,2019-04-04,GSW @ LAL,False,W,108,18
2018-19,PHI,0021801177,2019-04-04,PHI vs. MIL,True,L,122,-6
2018-19,MIL,0021801177,2019-04-04,MIL @ PHI,False,W,128,6
2018-19,CLE,0021801178,2019-04-04,CLE @ SAC,False,L,104,-13
2018-19,SAC,0021801178,2019-04-04,SAC vs. CLE,True,W,117,13
2018-19,LAL,0021801179,2019-04-04,LAL vs. GSW,True,L,90,-18
2018-19,LAC,0021801192,2019-04-05,LAC vs. LAL,True,L,117,-5
2018-19,MIN,0021801185,2019-04-05,MIN vs. MIA,True,W,111,2
2018-19,MIA,0021801185,2019-04-05,MIA @ MIN,False,L,109,-2
2018-19,HOU,0021801184,2019-04-05,HOU vs. NYK,True,W,120,24
2018-19,ATL,0021801181,2019-04-05,ATL @ ORL,False,L,113,-36
2018-19,BOS,0021801183,2019-04-05,BOS @ IND,False,W,117,20
2018-19,NOP,0021801189,2019-04-05,NOP @ PHX,False,L,126,-7
2018-19,DEN,0021801190,2019-04-05,DEN vs. POR,True,W,119,9
2018-19,UTA,0021801188,2019-04-05,UTA vs. SAC,True,W,119,21
2018-19,WAS,0021801182,2019-04-05,WAS vs. SAS,True,L,112,-17
2018-19,ORL,0021801181,2019-04-05,ORL vs. ATL,True,W,149,36
2018-19,IND,0021801183,2019-04-05,IND vs. BOS,True,L,97,-20
2018-19,GSW,0021801191,2019-04-05,GSW vs. CLE,True,W,120,6
2018-19,PHX,0021801189,2019-04-05,PHX vs. NOP,True,W,133,7
2018-19,MEM,0021801187,2019-04-05,MEM @ DAL,False,W,122,10
2018-19,POR,0021801190,2019-04-05,POR @ DEN,False,L,110,-9
2018-19,CLE,0021801191,2019-04-05,CLE @ GSW,False,L,114,-6
2018-19,NYK,0021801184,2019-04-05,NYK @ HOU,False,L,96,-24
2018-19,LAL,0021801192,2019-04-05,LAL @ LAC,False,W,122,5
2018-19,DET,0021801186,2019-04-05,DET @ OKC,False,L,110,-13
2018-19,CHA,0021801180,2019-04-05,CHA vs. TOR,True,W,113,2
2018-19,SAC,0021801188,2019-04-05,SAC @ UTA,False,L,98,-21
2018-19,DAL,0021801187,2019-04-05,DAL vs. MEM,True,L,112,-10
2018-19,SAS,0021801182,2019-04-05,SAS @ WAS,False,W,129,17
2018-19,OKC,0021801186,2019-04-05,OKC vs. DET,True,W,123,13
2018-19,TOR,0021801180,2019-04-05,TOR @ CHA,False,L,111,-2
2018-19,BKN,0021801193,2019-04-06,BKN @ MIL,False,W,133,5
2018-19,MIL,0021801193,2019-04-06,MIL vs. BKN,True,L,128,-5
2018-19,CHI,0021801194,2019-04-06,CHI vs. PHI,True,L,96,-20
2018-19,PHI,0021801194,2019-04-06,PHI @ CHI,False,W,116,20
2018-19,UTA,0021801208,2019-04-07,UTA @ LAL,False,L,109,-4
2018-19,TOR,0021801195,2019-04-07,TOR vs. MIA,True,W,117,8
2018-19,ATL,0021801202,2019-04-07,ATL @ MIL,False,L,107,-8
2018-19,OKC,0021801197,2019-04-07,OKC @ MIN,False,W,132,6
2018-19,IND,0021801199,2019-04-07,IND vs. BKN,True,L,96,-12
2018-19,WAS,0021801204,2019-04-07,WAS @ NYK,False,L,110,-3
2018-19,BOS,0021801203,2019-04-07,BOS vs. ORL,True,L,108,-8
2018-19,BKN,0021801199,2019-04-07,BKN @ IND,False,W,108,12
2018-19,HOU,0021801200,2019-04-07,HOU vs. PHX,True,W,149,36
2018-19,DEN,0021801206,2019-04-07,DEN @ POR,False,L,108,-7
2018-19,NOP,0021801207,2019-04-07,NOP @ SAC,False,W,133,4
2018-19,CLE,0021801196,2019-04-07,CLE vs. SAS,True,L,90,-22
2018-19,MIL,0021801202,2019-04-07,MIL vs. ATL,True,W,115,8
2018-19,ORL,0021801203,2019-04-07,ORL @ BOS,False,W,116,8
2018-19,SAS,0021801196,2019-04-07,SAS @ CLE,False,W,112,22
2018-19,SAC,0021801207,2019-04-07,SAC vs. NOP,True,L,129,-4
2018-19,MEM,0021801201,2019-04-07,MEM vs. DAL,True,L,127,-2
2018-19,POR,0021801206,2019-04-07,POR vs. DEN,True,W,115,7
2018-19,LAC,0021801205,2019-04-07,LAC @ GSW,False,L,104,-27
2018-19,PHX,0021801200,2019-04-07,PHX @ HOU,False,L,113,-36
2018-19,GSW,0021801205,2019-04-07,GSW vs. LAC,True,W,131,27
2018-19,MIN,0021801197,2019-04-07,MIN vs. OKC,True,L,126,-6
2018-19,MIA,0021801195,2019-04-07,MIA @ TOR,False,L,109,-8
2018-19,LAL,0021801208,2019-04-07,LAL vs. UTA,True,W,113,4
2018-19,DAL,0021801201,2019-04-07,DAL @ MEM,False,W,129,2
2018-19,NYK,0021801204,2019-04-07,NYK vs. WAS,True,W,113,3
2018-19,CHA,0021801198,2019-04-07,CHA @ DET,False,W,104,13
2018-19,DET,0021801198,2019-04-07,DET vs. CHA,True,L,91,-13
2018-19,POR,0021801219,2019-04-09,POR @ LAL,False,W,104,3
2018-19,PHI,0021801212,2019-04-09,PHI @ MIA,False,L,99,-23
2018-19,TOR,0021801214,2019-04-09,TOR @ MIN,False,W,120,20
2018-19,CHI,0021801213,2019-04-09,CHI vs. NYK,True,L,86,-10
2018-19,MIA,0021801212,2019-04-09,MIA vs. PHI,True,W,122,23
2018-19,DAL,0021801216,2019-04-09,DAL vs. PHX,True,W,120,11
2018-19,LAL,0021801219,2019-04-09,LAL vs. POR,True,L,101,-3
2018-19,WAS,0021801211,2019-04-09,WAS vs. BOS,True,L,110,-6
2018-19,CHA,0021801209,2019-04-09,CHA @ CLE,False,W,124,27
2018-19,GSW,0021801215,2019-04-09,GSW @ NOP,False,W,112,9
2018-19,NYK,0021801213,2019-04-09,NYK @ CHI,False,W,96,10
2018-19,PHX,0021801216,2019-04-09,PHX @ DAL,False,L,109,-11
2018-19,UTA,0021801217,2019-04-09,UTA vs. DEN,True,W,118,10
2018-19,NOP,0021801215,2019-04-09,NOP vs. GSW,True,L,103,-9
2018-19,OKC,0021801218,2019-04-09,OKC vs. HOU,True,W,112,1
2018-19,HOU,0021801218,2019-04-09,HOU @ OKC,False,L,111,-1
2018-19,MIN,0021801214,2019-04-09,MIN vs. TOR,True,L,100,-20
2018-19,DEN,0021801217,2019-04-09,DEN @ UTA,False,L,108,-10
2018-19,DET,0021801210,2019-04-09,DET vs. MEM,True,W,100,7
2018-19,BOS,0021801211,2019-04-09,BOS @ WAS,False,W,116,6
2018-19,MEM,0021801210,2019-04-09,MEM @ DET,False,L,93,-7
2018-19,CLE,0021801209,2019-04-09,CLE vs. CHA,True,L,97,-27
2018-19,BKN,0021801221,2019-04-10,BKN vs. MIA,True,W,113,19
2018-19,OKC,0021801226,2019-04-10,OKC @ MIL,False,W,127,11
2018-19,DEN,0021801228,2019-04-10,DEN vs. MIN,True,W,99,4
2018-19,MIA,0021801221,2019-04-10,MIA @ BKN,False,L,94,-19
2018-19,DET,0021801223,2019-04-10,DET @ NYK,False,W,115,26
2018-19,CHA,0021801222,2019-04-10,CHA vs. ORL,True,L,114,-8
2018-19,ATL,0021801220,2019-04-10,ATL vs. IND,True,L,134,-1
2018-19,CHI,0021801224,2019-04-10,CHI @ PHI,False,L,109,-16
2018-19,SAC,0021801230,2019-04-10,SAC @ POR,False,L,131,-5
2018-19,POR,0021801230,2019-04-10,POR vs. SAC,True,W,136,5
2018-19,DAL,0021801227,2019-04-10,DAL @ SAS,False,L,94,-11
2018-19,IND,0021801220,2019-04-10,IND @ ATL,False,W,135,1
2018-19,PHI,0021801224,2019-04-10,PHI vs. CHI,True,W,125,16
2018-19,SAS,0021801227,2019-04-10,SAS vs. DAL,True,W,105,11
2018-19,MIN,0021801228,2019-04-10,MIN @ DEN,False,L,95,-4
2018-19,MEM,0021801225,2019-04-10,MEM vs. GSW,True,W,132,15
2018-19,UTA,0021801229,2019-04-10,UTA @ LAC,False,L,137,-6
2018-19,MIL,0021801226,2019-04-10,MIL vs. OKC,True,L,116,-11
2018-19,LAC,0021801229,2019-04-10,LAC vs. UTA,True,W,143,6
2018-19,GSW,0021801225,2019-04-10,GSW @ MEM,False,L,117,-15
2018-19,NYK,0021801223,2019-04-10,NYK vs. DET,True,L,89,-26
2018-19,ORL,0021801222,2019-04-10,ORL @ CHA,False,W,122,8
2019-20,LAC,0021900002,2019-10-22,LAC vs. LAL,True,W,112,10
2019-20,TOR,0021900001,2019-10-22,TOR vs. NOP,True,W,130,8
2019-20,LAL,0021900002,2019-10-22,LAL @ LAC,False,L,102,-10
2019-20,NOP,0021900001,2019-10-22,NOP @ TOR,False,L,122,-8
2019-20,MEM,0021900007,2019-10-23,MEM @ MIA,False,L,101,-19
2019-20,BKN,0021900006,2019-10-23,BKN vs. MIN,True,L,126,-1
2019-20,MIN,0021900006,2019-10-23,MIN @ BKN,False,W,127,1
2019-20,SAS,0021900010,2019-10-23,SAS vs. NYK,True,W,120,9
2019-20,CLE,0021900005,2019-10-23,CLE @ ORL,False,L,85,-9
2019-20,DET,0021900004,2019-10-23,DET @ IND,False,W,119,9
2019-20,BOS,0021900008,2019-10-23,BOS @ PHI,False,L,93,-14
2019-20,SAC,0021900012,2019-10-23,SAC @ PHX,False,L,95,-29
2019-20,DEN,0021900013,2019-10-23,DEN @ POR,False,W,108,8
2019-20,PHX,0021900012,2019-10-23,PHX vs. SAC,True,W,124,29
2019-20,NYK,0021900010,2019-10-23,NYK @ SAS,False,L,111,-9
2019-20,PHI,0021900008,2019-10-23,PHI vs. BOS,True,W,107,14
2019-20,ORL,0021900005,2019-10-23,ORL vs. CLE,True,W,94,9
2019-20,CHA,0021900003,2019-10-23,CHA vs. CHI,True,W,126,1
2019-20,WAS,0021900009,2019-10-23,WAS @ DAL,False,L,100,-8
2019-20,POR,0021900013,2019-10-23,POR vs. DEN,True,L,100,-8
2019-20,UTA,0021900011,2019-10-23,UTA vs. OKC,True,W,100,5
2019-20,OKC,0021900011,2019-10-23,OKC @ UTA,False,L,95,-5
2019-20,MIA,0021900007,2019-10-23,MIA vs. MEM,True,W,120,19
2019-20,DAL,0021900009,2019-10-23,DAL vs. WAS,True,W,108,8
2019-20,IND,0021900004,2019-10-23,IND vs. DET,True,L,110,-9
2019-20,CHI,0021900003,2019-10-23,CHI @ CHA,False,L,125,-1
2019-20,HOU,0021900015,2019-10-24,HOU vs. MIL,True,L,111,-6
2019-20,DET,0021900014,2019-10-24,DET vs. ATL,True,L,100,-17
2019-20,LAC,0021900016,2019-10-24,LAC @ GSW,False,W,141,19
2019-20,MIL,0021900015,2019-10-24,MIL @ HOU,False,W,117,6
2019-20,GSW,0021900016,2019-10-24,GSW vs. LAC,True,L,122,-19
2019-20,ATL,0021900014,2019-10-24,ATL @ DET,False,W,117,17
2019-20,UTA,0021900025,2019-10-25,UTA @ LAL,False,L,86,-9
2019-20,CHA,0021900018,2019-10-25,CHA vs. MIN,True,L,99,-22
2019-20,NYK,0021900019,2019-10-25,NYK @ BKN,False,L,109,-4
2019-20,BKN,0021900019,2019-10-25,BKN vs. NYK,True,W,113,4
2019-20,DEN,0021900023,2019-10-25,DEN vs. PHX,True,W,108,1
2019-20,SAC,0021900024,2019-10-25,SAC vs. POR,True,L,112,-10
2019-20,POR,0021900024,2019-10-25,POR @ SAC,False,W,122,10
2019-20,TOR,0021900017,2019-10-25,TOR @ BOS,False,L,106,-6
2019-20,DAL,0021900021,2019-10-25,DAL @ NOP,False,W,123,7
2019-20,MEM,0021900020,2019-10-25,MEM vs. CHI,True,L,102,-8
2019-20,NOP,0021900021,2019-10-25,NOP vs. DAL,True,L,116,-7
2019-20,PHX,0021900023,2019-10-25,PHX @ DEN,False,L,107,-1
2019-20,WAS,0021900022,2019-10-25,WAS @ OKC,False,W,97,12
2019-20,BOS,0021900017,2019-10-25,BOS vs. TOR,True,W,112,6
2019-20,LAL,0021900025,2019-10-25,LAL vs. UTA,True,W,95,9
2019-20,CHI,0021900020,2019-10-25,CHI @ MEM,False,W,110,8
2019-20,OKC,0021900022,2019-10-25,OKC vs. WAS,True,L,85,-12
2019-20,MIN,0021900018,2019-10-25,MIN @ CHA,False,W,121,22
2019-20,MIL,0021900026,2019-10-26,MIL vs. MIA,True,L,126,-5
2019-20,MIA,0021900026,2019-10-26,MIA @ MIL,False,W,131,5
2019-20,BOS,0021900029,2019-10-26,BOS @ NYK,False,W,118,23
2019-20,ATL,0021900028,2019-10-26,ATL vs. ORL,True,W,103,4
2019-20,CLE,0021900030,2019-10-26,CLE vs. IND,True,W,110,11
2019-20,DET,0021900027,2019-10-26,DET vs. PHI,True,L,111,-6
2019-20,LAC,0021900035,2019-10-26,LAC @ PHX,False,L,122,-8
2019-20,UTA,0021900034,2019-10-26,UTA vs. SAC,True,W,113,32
2019-20,WAS,0021900033,2019-10-26,WAS @ SAS,False,L,122,-2
2019-20,ORL,0021900028,2019-10-26,ORL @ ATL,False,L,99,-4
2019-20,NYK,0021900029,2019-10-26,NYK vs. BOS,True,L,95,-23
2019-20,IND,0021900030,2019-10-26,IND @ CLE,False,L,99,-11
2019-20,HOU,0021900032,2019-10-26,HOU vs. NOP,True,W,126,3
2019-20,TOR,0021900031,2019-10-26,TOR @ CHI,False,W,108,24
2019-20,NOP,0021900032,2019-10-26,NOP @ HOU,False,L,123,-3
2019-20,PHX,0021900035,2019-10-26,PHX vs. LAC,True,W,130,8
2019-20,CHI,0021900031,2019-10-26,CHI vs. TOR,True,L,84,-24
2019-20,SAC,0021900034,2019-10-26,SAC @ UTA,False,L,81,-32
2019-20,SAS,0021900033,2019-10-26,SAS vs. WAS,True,W,124,2
2019-20,PHI,0021900027,2019-10-26,PHI @ DET,False,W,117,6
2019-20,CHA,0021900040,2019-10-27,CHA @ LAL,False,L,101,-19
2019-20,MIN,0021900039,2019-10-27,MIN vs. MIA,True,W,116,7
2019-20,MIA,0021900039,2019-10-27,MIA @ MIN,False,L,109,-7
2019-20,MEM,0021900037,2019-10-27,MEM vs. BKN,True,W,134,1
2019-20,DAL,0021900038,2019-10-27,DAL vs. POR,True,L,119,-2
2019-20,POR,0021900038,2019-10-27,POR @ DAL,False,W,121,2
2019-20,OKC,0021900036,2019-10-27,OKC vs. GSW,True,W,120,28
2019-20,GSW,0021900036,2019-10-27,GSW @ OKC,False,L,92,-28
2019-20,BKN,0021900037,2019-10-27,BKN @ MEM,False,L,133,-1
2019-20,LAL,0021900040,2019-10-27,LAL vs. CHA,True,W,120,19
2019-20,CLE,0021900046,2019-10-28,CLE @ MIL,False,L,112,-17
2019-20,CHI,0021900042,2019-10-28,CHI @ NYK,False,L,98,-7
2019-20,TOR,0021900044,2019-10-28,TOR vs. ORL,True,W,104,9
2019-20,DET,0021900041,2019-10-28,DET vs. IND,True,W,96,2
2019-20,ATL,0021900043,2019-10-28,ATL vs. PHI,True,L,103,-2
2019-20,UTA,0021900049,2019-10-28,UTA @ PHX,False,W,96,1
2019-20,SAS,0021900048,2019-10-28,SAS vs. POR,True,W,113,3
2019-20,DEN,0021900050,2019-10-28,DEN @ SAC,False,W,101,7
2019-20,POR,0021900048,2019-10-28,POR @ SAS,False,L,110,-3
2019-20,PHI,0021900043,2019-10-28,PHI @ ATL,False,W,105,2
2019-20,MIL,0021900046,2019-10-28,MIL vs. CLE,True,W,129,17
2019-20,GSW,0021900047,2019-10-28,GSW @ NOP,False,W,134,11
2019-20,NYK,0021900042,2019-10-28,NYK vs. CHI,True,W,105,7
2019-20,SAC,0021900050,2019-10-28,SAC vs. DEN,True,L,94,-7
2019-20,NOP,0021900047,2019-10-28,NOP vs. GSW,True,L,123,-11
2019-20,OKC,0021900045,2019-10-28,OKC @ HOU,False,L,112,-4
2019-20,CHA,0021900051,2019-10-28,CHA @ LAC,False,L,96,-15
2019-20,HOU,0021900045,2019-10-28,HOU vs. OKC,True,W,116,4
2019-20,ORL,0021900044,2019-10-28,ORL @ TOR,False,L,95,-9
2019-20,PHX,0021900049,2019-10-28,PHX vs. UTA,True,L,95,-1
2019-20,IND,0021900041,2019-10-28,IND @ DET,False,L,94,-2
2019-20,LAC,0021900051,2019-10-28,LAC vs. CHA,True,W,111,15
2019-20,MEM,0021900054,2019-10-29,MEM @ LAL,False,L,91,-29
2019-20,ATL,0021900052,2019-10-29,ATL @ MIA,False,L,97,-15
2019-20,MIA,0021900052,2019-10-29,MIA vs. ATL,True,W,112,15
2019-20,DEN,0021900053,2019-10-29,DEN vs. DAL,True,L,106,-3
2019-20,DAL,0021900053,2019-10-29,DAL @ DEN,False,W,109,3
2019-20,LAL,0021900054,2019-10-29,LAL vs. MEM,True,W,120,29
2019-20,BOS,0021900058,2019-10-30,BOS vs. MIL,True,W,116,11
2019-20,PHI,0021900057,2019-10-30,PHI vs. MIN,True,W,117,22
2019-20,IND,0021900059,2019-10-30,IND @ BKN,False,W,118,10
2019-20,ORL,0021900056,2019-10-30,ORL vs. NYK,True,W,95,12
2019-20,NYK,0021900056,2019-10-30,NYK @ ORL,False,L,83,-12
2019-20,BKN,0021900059,2019-10-30,BKN vs. IND,True,L,108,-10
2019-20,MIN,0021900057,2019-10-30,MIN @ PHI,False,L,95,-22
2019-20,GSW,0021900065,2019-10-30,GSW vs. PHX,True,L,110,-11
2019-20,OKC,0021900062,2019-10-30,OKC vs. POR,True,L,99,-3
2019-20,CHA,0021900064,2019-10-30,CHA @ SAC,False,W,118,7
2019-20,MIL,0021900058,2019-10-30,MIL @ BOS,False,L,105,-11
2019-20,CHI,0021900055,2019-10-30,CHI @ CLE,False,L,111,-6
2019-20,CLE,0021900055,2019-10-30,CLE vs. CHI,True,W,117,6
2019-20,PHX,0021900065,2019-10-30,PHX @ GSW,False,W,121,11
2019-20,WAS,0021900061,2019-10-30,WAS vs. HOU,True,L,158,-1
2019-20,UTA,0021900063,2019-10-30,UTA vs. LAC,True,W,110,14
2019-20,POR,0021900062,2019-10-30,POR @ OKC,False,W,102,3
2019-20,DET,0021900060,2019-10-30,DET @ TOR,False,L,113,-12
2019-20,LAC,0021900063,2019-10-30,LAC @ UTA,False,L,96,-14
2019-20,HOU,0021900061,2019-10-30,HOU @ WAS,False,W,159,1
2019-20,TOR,0021900060,2019-10-30,TOR vs. DET,True,W,125,12
2019-20,SAC,0021900064,2019-10-30,SAC vs. CHA,True,L,111,-7
2019-20,ATL,0021900066,2019-10-31,ATL vs. MIA,True,L,97,-9
2019-20,LAC,0021900068,2019-10-31,LAC vs. SAS,True,W,103,6
2019-20,MIA,0021900066,2019-10-31,MIA @ ATL,False,W,106,9
2019-20,DEN,0021900067,2019-10-31,DEN @ NOP,False,L,107,-15
2019-20,NOP,0021900067,2019-10-31,NOP vs. DEN,True,W,122,15
