season,Date,HomeTeam,AwayTeam,HTHG,HTAG,FTHG,FTAG,ht_leader,ft_result,outcome_vs_ht_leader
2324,10/02/2024,Luton,Sheffield United,0,2,1,3,Away,Away,leader_won
2324,10/02/2024,Tottenham,Brighton,0,1,2,1,Away,Home,trailing_team_won
2324,10/02/2024,Wolves,Brentford,0,1,0,2,Away,Away,leader_won
2324,10/02/2024,Nott'm Forest,Newcastle,2,2,2,3,Level,Away,
2324,11/02/2024,West Ham,Arsenal,0,4,0,6,Away,Away,leader_won
2324,11/02/2024,Aston Villa,Man United,0,1,1,2,Away,Away,leader_won
2324,12/02/2024,Crystal Palace,Chelsea,1,0,1,3,Home,Away,trailing_team_won
2324,17/02/2024,Brentford,Liverpool,0,1,1,4,Away,Away,leader_won
2324,17/02/2024,Burnley,Arsenal,0,2,0,5,Away,Away,leader_won
2324,17/02/2024,Fulham,Aston Villa,0,1,1,2,Away,Away,leader_won
2324,17/02/2024,Newcastle,Bournemouth,0,0,2,2,Level,Level,
2324,17/02/2024,Nott'm Forest,West Ham,1,0,2,0,Home,Home,leader_won
2324,17/02/2024,Tottenham,Wolves,0,1,1,2,Away,Away,leader_won
2324,17/02/2024,Man City,Chelsea,0,1,1,1,Away,Level,ended_in_draw
2324,18/02/2024,Sheffield United,Brighton,0,2,0,5,Away,Away,leader_won
2324,18/02/2024,Luton,Man United,1,2,1,2,Away,Away,leader_won
2324,19/02/2024,Everton,Crystal Palace,0,0,1,1,Level,Level,
2324,20/02/2024,Man City,Brentford,0,0,1,0,Level,Home,
2324,21/02/2024,Liverpool,Luton,0,1,4,1,Away,Home,trailing_team_won
2324,24/02/2024,Aston Villa,Nott'm Forest,3,1,4,2,Home,Home,leader_won
2324,24/02/2024,Brighton,Everton,0,0,1,1,Level,Level,
2324,24/02/2024,Crystal Palace,Burnley,0,0,3,0,Level,Home,
2324,24/02/2024,Man United,Fulham,0,0,1,2,Level,Away,
2324,24/02/2024,Bournemouth,Man City,0,1,0,1,Away,Away,leader_won
2324,24/02/2024,Arsenal,Newcastle,2,0,4,1,Home,Home,leader_won
2324,25/02/2024,Wolves,Sheffield United,1,0,1,0,Home,Home,leader_won
2324,26/02/2024,West Ham,Brentford,2,1,4,2,Home,Home,leader_won
2324,02/03/2024,Brentford,Chelsea,0,1,2,2,Away,Level,ended_in_draw
2324,02/03/2024,Everton,West Ham,0,0,1,3,Level,Away,
2324,02/03/2024,Fulham,Brighton,2,0,3,0,Home,Home,leader_won
2324,02/03/2024,Newcastle,Wolves,2,0,3,0,Home,Home,leader_won
2324,02/03/2024,Nott'm Forest,Liverpool,0,0,0,1,Level,Away,
2324,02/03/2024,Tottenham,Crystal Palace,0,0,3,1,Level,Home,
2324,02/03/2024,Luton,Aston Villa,0,2,2,3,Away,Away,leader_won
2324,03/03/2024,Burnley,Bournemouth,0,1,0,2,Away,Away,leader_won
2324,03/03/2024,Man City,Man United,0,1,3,1,Away,Home,trailing_team_won
2324,04/03/2024,Sheffield United,Arsenal,0,5,0,6,Away,Away,leader_won
2324,09/03/2024,Man United,Everton,2,0,2,0,Home,Home,leader_won
2324,09/03/2024,Bournemouth,Sheffield United,0,1,2,2,Away,Level,ended_in_draw
2324,09/03/2024,Crystal Palace,Luton,1,0,1,1,Home,Level,ended_in_draw
2324,09/03/2024,Wolves,Fulham,0,0,2,1,Level,Home,
2324,09/03/2024,Arsenal,Brentford,1,1,2,1,Level,Home,
2324,10/03/2024,Aston Villa,Tottenham,0,0,0,4,Level,Away,
2324,10/03/2024,Brighton,Nott'm Forest,1,0,1,0,Home,Home,leader_won
2324,10/03/2024,West Ham,Burnley,0,2,2,2,Away,Level,ended_in_draw
2324,10/03/2024,Liverpool,Man City,0,1,1,1,Away,Level,ended_in_draw
2324,11/03/2024,Chelsea,Newcastle,1,1,3,2,Level,Home,
2324,13/03/2024,Bournemouth,Luton,0,3,4,3,Away,Home,trailing_team_won
2324,16/03/2024,Burnley,Brentford,1,0,2,1,Home,Home,leader_won
2324,16/03/2024,Luton,Nott'm Forest,0,1,1,1,Away,Level,ended_in_draw
2324,16/03/2024,Fulham,Tottenham,1,0,3,0,Home,Home,leader_won
2324,17/03/2024,West Ham,Aston Villa,1,0,1,1,Home,Level,ended_in_draw
2324,30/03/2024,Newcastle,West Ham,1,2,4,3,Away,Home,trailing_team_won
2324,30/03/2024,Bournemouth,Everton,0,0,2,1,Level,Home,
2324,30/03/2024,Chelsea,Burnley,1,0,2,2,Home,Level,ended_in_draw
2324,30/03/2024,Nott'm Forest,Crystal Palace,0,1,1,1,Away,Level,ended_in_draw
2324,30/03/2024,Sheffield United,Fulham,0,0,3,3,Level,Level,
2324,30/03/2024,Tottenham,Luton,0,1,2,1,Away,Home,trailing_team_won
2324,30/03/2024,Aston Villa,Wolves,1,0,2,0,Home,Home,leader_won
2324,30/03/2024,Brentford,Man United,0,0,1,1,Level,Level,
2324,31/03/2024,Liverpool,Brighton,1,1,2,1,Level,Home,
2324,31/03/2024,Man City,Arsenal,0,0,0,0,Level,Level,
2324,02/04/2024,Newcastle,Everton,1,0,1,1,Home,Level,ended_in_draw
2324,02/04/2024,Nott'm Forest,Fulham,3,0,3,1,Home,Home,leader_won
2324,02/04/2024,Bournemouth,Crystal Palace,0,0,1,0,Level,Home,
2324,02/04/2024,Burnley,Wolves,1,1,1,1,Level,Level,
2324,02/04/2024,West Ham,Tottenham,1,1,1,1,Level,Level,
2324,03/04/2024,Arsenal,Luton,2,0,2,0,Home,Home,leader_won
2324,03/04/2024,Brentford,Brighton,0,0,0,0,Level,Level,
2324,03/04/2024,Man City,Aston Villa,2,1,4,1,Home,Home,leader_won
2324,04/04/2024,Liverpool,Sheffield United,1,0,3,1,Home,Home,leader_won
2324,04/04/2024,Chelsea,Man United,2,2,4,3,Level,Home,
2324,06/04/2024,Crystal Palace,Man City,1,1,2,4,Level,Away,
2324,06/04/2024,Aston Villa,Brentford,1,0,3,3,Home,Level,ended_in_draw
2324,06/04/2024,Everton,Burnley,1,0,1,0,Home,Home,leader_won
2324,06/04/2024,Fulham,Newcastle,0,0,0,1,Level,Away,
2324,06/04/2024,Luton,Bournemouth,0,0,2,1,Level,Home,
2324,06/04/2024,Wolves,West Ham,1,0,1,2,Home,Away,trailing_team_won
2324,06/04/2024,Brighton,Arsenal,0,1,0,3,Away,Away,leader_won
2324,07/04/2024,Man United,Liverpool,0,1,2,2,Away,Level,ended_in_draw
2324,07/04/2024,Sheffield United,Chelsea,1,1,2,2,Level,Level,
2324,07/04/2024,Tottenham,Nott'm Forest,1,1,3,1,Level,Home,
2324,13/04/2024,Newcastle,Tottenham,2,0,4,0,Home,Home,leader_won
2324,13/04/2024,Brentford,Sheffield United,0,0,2,0,Level,Home,
2324,13/04/2024,Burnley,Brighton,0,0,1,1,Level,Level,
2324,13/04/2024,Man City,Luton,1,0,5,1,Home,Home,leader_won
2324,13/04/2024,Nott'm Forest,Wolves,1,1,2,2,Level,Level,
2324,13/04/2024,Bournemouth,Man United,2,1,2,2,Home,Level,ended_in_draw
2324,14/04/2024,Liverpool,Crystal Palace,0,1,0,1,Away,Away,leader_won
2324,14/04/2024,West Ham,Fulham,0,1,0,2,Away,Away,leader_won
2324,14/04/2024,Arsenal,Aston Villa,0,0,0,2,Level,Away,
2324,15/04/2024,Chelsea,Everton,4,0,6,0,Home,Home,leader_won
2324,20/04/2024,Luton,Brentford,0,2,1,5,Away,Away,leader_won
2324,20/04/2024,Sheffield United,Burnley,0,2,1,4,Away,Away,leader_won
2324,20/04/2024,Wolves,Arsenal,0,1,0,2,Away,Away,leader_won
2324,21/04/2024,Everton,Nott'm Forest,1,0,2,0,Home,Home,leader_won
2324,21/04/2024,Aston Villa,Bournemouth,1,1,3,1,Level,Home,
2324,21/04/2024,Crystal Palace,West Ham,4,1,5,2,Home,Home,leader_won
2324,21/04/2024,Fulham,Liverpool,1,1,1,3,Level,Away,
2324,23/04/2024,Arsenal,Chelsea,1,0,5,0,Home,Home,leader_won
2324,24/04/2024,Wolves,Bournemouth,0,1,0,1,Away,Away,leader_won
2324,24/04/2024,Crystal Palace,Newcastle,0,0,2,0,Level,Home,
2324,24/04/2024,Everton,Liverpool,1,0,2,0,Home,Home,leader_won
2324,24/04/2024,Man United,Sheffield United,1,1,4,2,Level,Home,
2324,25/04/2024,Brighton,Man City,0,3,0,4,Away,Away,leader_won
2324,27/04/2024,West Ham,Liverpool,1,0,2,2,Home,Level,ended_in_draw
2324,27/04/2024,Fulham,Crystal Palace,0,0,1,1,Level,Level,
2324,27/04/2024,Man United,Burnley,0,0,1,1,Level,Level,
2324,27/04/2024,Newcastle,Sheffield United,1,1,5,1,Level,Home,
2324,27/04/2024,Wolves,Luton,1,0,2,1,Home,Home,leader_won
2324,27/04/2024,Everton,Brentford,0,0,1,0,Level,Home,
2324,27/04/2024,Aston Villa,Chelsea,2,0,2,2,Home,Level,ended_in_draw
2324,28/04/2024,Bournemouth,Brighton,1,0,3,0,Home,Home,leader_won
2324,28/04/2024,Tottenham,Arsenal,0,3,2,3,Away,Away,leader_won
2324,28/04/2024,Nott'm Forest,Man City,0,1,0,2,Away,Away,leader_won
2324,02/05/2024,Chelsea,Tottenham,1,0,2,0,Home,Home,leader_won
2324,03/05/2024,Luton,Everton,1,1,1,1,Level,Level,
2324,04/05/2024,Arsenal,Bournemouth,1,0,3,0,Home,Home,leader_won
2324,04/05/2024,Brentford,Fulham,0,0,0,0,Level,Level,
2324,04/05/2024,Burnley,Newcastle,0,3,1,4,Away,Away,leader_won
2324,04/05/2024,Sheffield United,Nott'm Forest,1,1,1,3,Level,Away,
2324,04/05/2024,Man City,Wolves,3,0,5,1,Home,Home,leader_won
2324,05/05/2024,Brighton,Aston Villa,0,0,1,0,Level,Home,
2324,05/05/2024,Chelsea,West Ham,3,0,5,0,Home,Home,leader_won
2324,05/05/2024,Liverpool,Tottenham,2,0,4,2,Home,Home,leader_won
2324,06/05/2024,Crystal Palace,Man United,2,0,4,0,Home,Home,leader_won
2324,11/05/2024,Fulham,Man City,0,1,0,4,Away,Away,leader_won
2324,11/05/2024,Bournemouth,Brentford,0,0,1,2,Level,Away,
2324,11/05/2024,Everton,Sheffield United,1,0,1,0,Home,Home,leader_won
2324,11/05/2024,Newcastle,Brighton,1,1,1,1,Level,Level,
2324,11/05/2024,Tottenham,Burnley,1,1,2,1,Level,Home,
2324,11/05/2024,West Ham,Luton,0,1,3,1,Away,Home,trailing_team_won
2324,11/05/2024,Wolves,Crystal Palace,0,2,1,3,Away,Away,leader_won
2324,11/05/2024,Nott'm Forest,Chelsea,1,1,2,3,Level,Away,
2324,12/05/2024,Man United,Arsenal,0,1,0,1,Away,Away,leader_won
2324,13/05/2024,Aston Villa,Liverpool,1,2,3,3,Away,Level,ended_in_draw
2324,14/05/2024,Tottenham,Man City,0,0,0,2,Level,Away,
2324,15/05/2024,Brighton,Chelsea,0,1,1,2,Away,Away,leader_won
2324,15/05/2024,Man United,Newcastle,1,0,3,2,Home,Home,leader_won
2324,19/05/2024,Arsenal,Everton,1,1,2,1,Level,Home,
2324,19/05/2024,Brentford,Newcastle,0,3,2,4,Away,Away,leader_won
2324,19/05/2024,Brighton,Man United,0,0,0,2,Level,Away,
2324,19/05/2024,Burnley,Nott'm Forest,0,2,1,2,Away,Away,leader_won
2324,19/05/2024,Chelsea,Bournemouth,1,0,2,1,Home,Home,leader_won
2324,19/05/2024,Crystal Palace,Aston Villa,2,0,5,0,Home,Home,leader_won
2324,19/05/2024,Liverpool,Wolves,2,0,2,0,Home,Home,leader_won
2324,19/05/2024,Luton,Fulham,1,2,2,4,Away,Away,leader_won
2324,19/05/2024,Man City,West Ham,2,1,3,1,Home,Home,leader_won
2324,19/05/2024,Sheffield United,Tottenham,0,1,0,3,Away,Away,leader_won
2425,16/08/2024,Man United,Fulham,0,0,1,0,Level,Home,
2425,17/08/2024,Ipswich,Liverpool,0,0,0,2,Level,Away,
2425,17/08/2024,Arsenal,Wolves,1,0,2,0,Home,Home,leader_won
2425,17/08/2024,Everton,Brighton,0,1,0,3,Away,Away,leader_won
2425,17/08/2024,Newcastle,Southampton,1,0,1,0,Home,Home,leader_won
2425,17/08/2024,Nott'm Forest,Bournemouth,1,0,1,1,Home,Level,ended_in_draw
2425,17/08/2024,West Ham,Aston Villa,1,1,1,2,Level,Away,
2425,18/08/2024,Brentford,Crystal Palace,1,0,2,1,Home,Home,leader_won
2425,18/08/2024,Chelsea,Man City,0,1,0,2,Away,Away,leader_won
2425,19/08/2024,Leicester,Tottenham,0,1,1,1,Away,Level,ended_in_draw
2425,24/08/2024,Brighton,Man United,1,0,2,1,Home,Home,leader_won
2425,24/08/2024,Crystal Palace,West Ham,0,0,0,2,Level,Away,
2425,24/08/2024,Fulham,Leicester,1,1,2,1,Level,Home,
2425,24/08/2024,Man City,Ipswich,3,1,4,1,Home,Home,leader_won
2425,24/08/2024,Southampton,Nott'm Forest,0,0,0,1,Level,Away,
2425,24/08/2024,Tottenham,Everton,2,0,4,0,Home,Home,leader_won
2425,24/08/2024,Aston Villa,Arsenal,0,0,0,2,Level,Away,
2425,25/08/2024,Bournemouth,Newcastle,1,0,1,1,Home,Level,ended_in_draw
2425,25/08/2024,Wolves,Chelsea,2,2,2,6,Level,Away,
2425,25/08/2024,Liverpool,Brentford,1,0,2,0,Home,Home,leader_won
2425,31/08/2024,Arsenal,Brighton,1,0,1,1,Home,Level,ended_in_draw
2425,31/08/2024,Brentford,Southampton,1,0,3,1,Home,Home,leader_won
2425,31/08/2024,Everton,Bournemouth,0,0,2,3,Level,Away,
2425,31/08/2024,Ipswich,Fulham,1,1,1,1,Level,Level,
2425,31/08/2024,Leicester,Aston Villa,0,1,1,2,Away,Away,leader_won
2425,31/08/2024,Nott'm Forest,Wolves,1,1,1,1,Level,Level,
2425,31/08/2024,West Ham,Man City,1,2,1,3,Away,Away,leader_won
2425,01/09/2024,Chelsea,Crystal Palace,1,0,1,1,Home,Level,ended_in_draw
2425,01/09/2024,Newcastle,Tottenham,1,0,2,1,Home,Home,leader_won
2425,01/09/2024,Man United,Liverpool,0,2,0,3,Away,Away,leader_won
2425,14/09/2024,Southampton,Man United,0,2,0,3,Away,Away,leader_won
2425,14/09/2024,Brighton,Ipswich,0,0,0,0,Level,Level,
2425,14/09/2024,Crystal Palace,Leicester,0,1,2,2,Away,Level,ended_in_draw
2425,14/09/2024,Fulham,West Ham,1,0,1,1,Home,Level,ended_in_draw
2425,14/09/2024,Liverpool,Nott'm Forest,0,0,0,1,Level,Away,
2425,14/09/2024,Man City,Brentford,2,1,2,1,Home,Home,leader_won
2425,14/09/2024,Aston Villa,Everton,1,2,3,2,Away,Home,trailing_team_won
2425,14/09/2024,Bournemouth,Chelsea,0,0,0,1,Level,Away,
2425,15/09/2024,Tottenham,Arsenal,0,0,0,1,Level,Away,
2425,15/09/2024,Wolves,Newcastle,1,0,1,2,Home,Away,trailing_team_won
2425,21/09/2024,West Ham,Chelsea,0,2,0,3,Away,Away,leader_won
2425,21/09/2024,Aston Villa,Wolves,0,1,3,1,Away,Home,trailing_team_won
2425,21/09/2024,Fulham,Newcastle,2,0,3,1,Home,Home,leader_won
2425,21/09/2024,Leicester,Everton,0,1,1,1,Away,Level,ended_in_draw
2425,21/09/2024,Liverpool,Bournemouth,3,0,3,0,Home,Home,leader_won
2425,21/09/2024,Southampton,Ipswich,1,0,1,1,Home,Level,ended_in_draw
2425,21/09/2024,Tottenham,Brentford,2,1,3,1,Home,Home,leader_won
2425,21/09/2024,Crystal Palace,Man United,0,0,0,0,Level,Level,
2425,22/09/2024,Brighton,Nott'm Forest,2,1,2,2,Home,Level,ended_in_draw
2425,22/09/2024,Man City,Arsenal,1,2,2,2,Away,Level,ended_in_draw
2425,28/09/2024,Newcastle,Man City,0,1,1,1,Away,Level,ended_in_draw
2425,28/09/2024,Arsenal,Leicester,2,0,4,2,Home,Home,leader_won
2425,28/09/2024,Brentford,West Ham,1,0,1,1,Home,Level,ended_in_draw
2425,28/09/2024,Chelsea,Brighton,4,2,4,2,Home,Home,leader_won
2425,28/09/2024,Everton,Crystal Palace,0,1,2,1,Away,Home,trailing_team_won
2425,28/09/2024,Nott'm Forest,Fulham,0,0,0,1,Level,Away,
2425,28/09/2024,Wolves,Liverpool,0,1,1,2,Away,Away,leader_won
2425,29/09/2024,Ipswich,Aston Villa,1,2,2,2,Away,Level,ended_in_draw
2425,29/09/2024,Man United,Tottenham,0,1,0,3,Away,Away,leader_won
2425,30/09/2024,Bournemouth,Southampton,3,0,3,1,Home,Home,leader_won
2425,05/10/2024,Crystal Palace,Liverpool,0,1,0,1,Away,Away,leader_won
2425,05/10/2024,Arsenal,Southampton,0,0,3,1,Level,Home,
2425,05/10/2024,Brentford,Wolves,4,2,5,3,Home,Home,leader_won
2425,05/10/2024,Leicester,Bournemouth,1,0,1,0,Home,Home,leader_won
2425,05/10/2024,Man City,Fulham,1,1,3,2,Level,Home,
2425,05/10/2024,West Ham,Ipswich,2,1,4,1,Home,Home,leader_won
2425,05/10/2024,Everton,Newcastle,0,0,0,0,Level,Level,
2425,06/10/2024,Aston Villa,Man United,0,0,0,0,Level,Level,
2425,06/10/2024,Chelsea,Nott'm Forest,0,0,1,1,Level,Level,
2425,06/10/2024,Brighton,Tottenham,0,2,3,2,Away,Home,trailing_team_won
2425,19/10/2024,Tottenham,West Ham,1,1,4,1,Level,Home,
2425,19/10/2024,Fulham,Aston Villa,1,1,1,3,Level,Away,
2425,19/10/2024,Ipswich,Everton,0,2,0,2,Away,Away,leader_won
2425,19/10/2024,Man United,Brentford,0,1,2,1,Away,Home,trailing_team_won
2425,19/10/2024,Newcastle,Brighton,0,1,0,1,Away,Away,leader_won
2425,19/10/2024,Southampton,Leicester,2,0,2,3,Home,Away,trailing_team_won
2425,19/10/2024,Bournemouth,Arsenal,0,0,2,0,Level,Home,
2425,20/10/2024,Wolves,Man City,1,1,1,2,Level,Away,
2425,20/10/2024,Liverpool,Chelsea,1,0,2,1,Home,Home,leader_won
2425,21/10/2024,Nott'm Forest,Crystal Palace,0,0,1,0,Level,Home,
2425,25/10/2024,Leicester,Nott'm Forest,1,1,1,3,Level,Away,
2425,26/10/2024,Aston Villa,Bournemouth,0,0,1,1,Level,Level,
2425,26/10/2024,Brentford,Ipswich,2,2,4,3,Level,Home,
2425,26/10/2024,Brighton,Wolves,1,0,2,2,Home,Level,ended_in_draw
2425,26/10/2024,Man City,Southampton,1,0,1,0,Home,Home,leader_won
2425,26/10/2024,Everton,Fulham,0,0,1,1,Level,Level,
2425,27/10/2024,Chelsea,Newcastle,1,1,2,1,Level,Home,
2425,27/10/2024,Crystal Palace,Tottenham,1,0,1,0,Home,Home,leader_won
2425,27/10/2024,West Ham,Man United,0,0,2,1,Level,Home,
2425,27/10/2024,Arsenal,Liverpool,2,1,2,2,Home,Level,ended_in_draw
2425,02/11/2024,Newcastle,Arsenal,1,0,1,0,Home,Home,leader_won
2425,02/11/2024,Bournemouth,Man City,1,0,2,1,Home,Home,leader_won
2425,02/11/2024,Ipswich,Leicester,0,0,1,1,Level,Level,
2425,02/11/2024,Liverpool,Brighton,0,1,2,1,Away,Home,trailing_team_won
2425,02/11/2024,Nott'm Forest,West Ham,1,0,3,0,Home,Home,leader_won
2425,02/11/2024,Southampton,Everton,0,0,1,0,Level,Home,
2425,02/11/2024,Wolves,Crystal Palace,0,0,2,2,Level,Level,
2425,03/11/2024,Tottenham,Aston Villa,0,1,4,1,Away,Home,trailing_team_won
2425,03/11/2024,Man United,Chelsea,0,0,1,1,Level,Level,
2425,04/11/2024,Fulham,Brentford,0,1,2,1,Away,Home,trailing_team_won
2425,09/11/2024,Brentford,Bournemouth,1,1,3,2,Level,Home,
2425,09/11/2024,Crystal Palace,Fulham,0,1,0,2,Away,Away,leader_won
2425,09/11/2024,West Ham,Everton,0,0,0,0,Level,Level,
2425,09/11/2024,Wolves,Southampton,1,0,2,0,Home,Home,leader_won
2425,09/11/2024,Brighton,Man City,0,1,2,1,Away,Home,trailing_team_won
2425,09/11/2024,Liverpool,Aston Villa,1,0,2,0,Home,Home,leader_won
2425,10/11/2024,Man United,Leicester,2,0,3,0,Home,Home,leader_won
2425,10/11/2024,Nott'm Forest,Newcastle,1,0,1,3,Home,Away,trailing_team_won
2425,10/11/2024,Tottenham,Ipswich,0,2,1,2,Away,Away,leader_won
2425,10/11/2024,Chelsea,Arsenal,0,0,1,1,Level,Level,
2425,23/11/2024,Leicester,Chelsea,0,1,1,2,Away,Away,leader_won
2425,23/11/2024,Arsenal,Nott'm Forest,1,0,3,0,Home,Home,leader_won
2425,23/11/2024,Aston Villa,Crystal Palace,1,2,2,2,Away,Level,ended_in_draw
2425,23/11/2024,Bournemouth,Brighton,0,1,1,2,Away,Away,leader_won
2425,23/11/2024,Everton,Brentford,0,0,0,0,Level,Level,
2425,23/11/2024,Fulham,Wolves,1,1,1,4,Level,Away,
2425,23/11/2024,Man City,Tottenham,0,2,0,4,Away,Away,leader_won
2425,24/11/2024,Southampton,Liverpool,1,1,2,3,Level,Away,
2425,24/11/2024,Ipswich,Man United,1,1,1,1,Level,Level,
2425,25/11/2024,Newcastle,West Ham,0,1,0,2,Away,Away,leader_won
2425,29/11/2024,Brighton,Southampton,1,0,1,1,Home,Level,ended_in_draw
2425,30/11/2024,Brentford,Leicester,3,1,4,1,Home,Home,leader_won
2425,30/11/2024,Crystal Palace,Newcastle,0,0,1,1,Level,Level,
2425,30/11/2024,Nott'm Forest,Ipswich,0,0,1,0,Level,Home,
2425,30/11/2024,Wolves,Bournemouth,1,3,2,4,Away,Away,leader_won
2425,30/11/2024,West Ham,Arsenal,2,5,2,5,Away,Away,leader_won
2425,01/12/2024,Chelsea,Aston Villa,2,0,3,0,Home,Home,leader_won
2425,01/12/2024,Man United,Everton,2,0,4,0,Home,Home,leader_won
2425,01/12/2024,Tottenham,Fulham,0,0,1,1,Level,Level,
2425,01/12/2024,Liverpool,Man City,1,0,2,0,Home,Home,leader_won
2425,03/12/2024,Ipswich,Crystal Palace,0,0,0,1,Level,Away,
2425,03/12/2024,Leicester,West Ham,1,0,3,1,Home,Home,leader_won
2425,04/12/2024,Everton,Wolves,2,0,4,0,Home,Home,leader_won
2425,04/12/2024,Man City,Nott'm Forest,2,0,3,0,Home,Home,leader_won
2425,04/12/2024,Newcastle,Liverpool,1,0,3,3,Home,Level,ended_in_draw
2425,04/12/2024,Southampton,Chelsea,1,3,1,5,Away,Away,leader_won
2425,04/12/2024,Arsenal,Man United,0,0,2,0,Level,Home,
2425,04/12/2024,Aston Villa,Brentford,3,0,3,1,Home,Home,leader_won
2425,05/12/2024,Fulham,Brighton,1,0,3,1,Home,Home,leader_won
2425,05/12/2024,Bournemouth,Tottenham,1,0,1,0,Home,Home,leader_won
2425,07/12/2024,Aston Villa,Southampton,1,0,1,0,Home,Home,leader_won
2425,07/12/2024,Brentford,Newcastle,2,2,4,2,Level,Home,
2425,07/12/2024,Crystal Palace,Man City,1,1,2,2,Level,Level,
2425,07/12/2024,Man United,Nott'm Forest,1,1,2,3,Level,Away,
2425,08/12/2024,Fulham,Arsenal,1,0,1,1,Home,Level,ended_in_draw
2425,08/12/2024,Ipswich,Bournemouth,1,0,1,2,Home,Away,trailing_team_won
2425,08/12/2024,Leicester,Brighton,0,1,2,2,Away,Level,ended_in_draw
2425,08/12/2024,Tottenham,Chelsea,2,1,3,4,Home,Away,trailing_team_won
2425,09/12/2024,West Ham,Wolves,0,0,2,1,Level,Home,
2425,14/12/2024,Arsenal,Everton,0,0,0,0,Level,Level,
2425,14/12/2024,Liverpool,Fulham,0,1,2,2,Away,Level,ended_in_draw
2425,14/12/2024,Newcastle,Leicester,1,0,4,0,Home,Home,leader_won
2425,14/12/2024,Wolves,Ipswich,0,1,1,2,Away,Away,leader_won
2425,14/12/2024,Nott'm Forest,Aston Villa,0,0,2,1,Level,Home,
2425,15/12/2024,Brighton,Crystal Palace,0,2,1,3,Away,Away,leader_won
2425,15/12/2024,Man City,Man United,1,0,1,2,Home,Away,trailing_team_won
2425,15/12/2024,Chelsea,Brentford,1,0,2,1,Home,Home,leader_won
2425,15/12/2024,Southampton,Tottenham,0,5,0,5,Away,Away,leader_won
2425,16/12/2024,Bournemouth,West Ham,0,0,1,1,Level,Level,
2425,21/12/2024,Aston Villa,Man City,1,0,2,1,Home,Home,leader_won
2425,21/12/2024,Brentford,Nott'm Forest,0,1,0,2,Away,Away,leader_won
2425,21/12/2024,Ipswich,Newcastle,0,3,0,4,Away,Away,leader_won
2425,21/12/2024,West Ham,Brighton,0,0,1,1,Level,Level,
2425,21/12/2024,Crystal Palace,Arsenal,1,3,1,5,Away,Away,leader_won
2425,22/12/2024,Everton,Chelsea,0,0,0,0,Level,Level,
2425,22/12/2024,Fulham,Southampton,0,0,0,0,Level,Level,
2425,22/12/2024,Leicester,Wolves,0,3,0,3,Away,Away,leader_won
2425,22/12/2024,Man United,Bournemouth,0,1,0,3,Away,Away,leader_won
2425,22/12/2024,Tottenham,Liverpool,1,3,3,6,Away,Away,leader_won
2425,26/12/2024,Man City,Everton,1,1,1,1,Level,Level,
2425,26/12/2024,Bournemouth,Crystal Palace,0,0,0,0,Level,Level,
2425,26/12/2024,Chelsea,Fulham,1,0,1,2,Home,Away,trailing_team_won
2425,26/12/2024,Newcastle,Aston Villa,1,0,3,0,Home,Home,leader_won
2425,26/12/2024,Nott'm Forest,Tottenham,1,0,1,0,Home,Home,leader_won
2425,26/12/2024,Southampton,West Ham,0,0,0,1,Level,Away,
2425,26/12/2024,Wolves,Man United,0,0,2,0,Level,Home,
2425,26/12/2024,Liverpool,Leicester,1,1,3,1,Level,Home,
2425,27/12/2024,Brighton,Brentford,0,0,0,0,Level,Level,
2425,27/12/2024,Arsenal,Ipswich,1,0,1,0,Home,Home,leader_won
2425,29/12/2024,Leicester,Man City,0,1,0,2,Away,Away,leader_won
2425,29/12/2024,Crystal Palace,Southampton,1,1,2,1,Level,Home,
2425,29/12/2024,Everton,Nott'm Forest,0,1,0,2,Away,Away,leader_won
2425,29/12/2024,Fulham,Bournemouth,1,0,2,2,Home,Level,ended_in_draw
2425,29/12/2024,Tottenham,Wolves,2,1,2,2,Home,Level,ended_in_draw
2425,29/12/2024,West Ham,Liverpool,0,3,0,5,Away,Away,leader_won
2425,30/12/2024,Aston Villa,Brighton,1,1,2,2,Level,Level,
2425,30/12/2024,Ipswich,Chelsea,1,0,2,0,Home,Home,leader_won
2425,30/12/2024,Man United,Newcastle,0,2,0,2,Away,Away,leader_won
2425,01/01/2025,Brentford,Arsenal,1,1,1,3,Level,Away,
2425,04/01/2025,Tottenham,Newcastle,1,2,1,2,Away,Away,leader_won
2425,04/01/2025,Aston Villa,Leicester,0,0,2,1,Level,Home,
2425,04/01/2025,Bournemouth,Everton,0,0,1,0,Level,Home,
2425,04/01/2025,Crystal Palace,Chelsea,0,1,1,1,Away,Level,ended_in_draw
2425,04/01/2025,Man City,West Ham,2,0,4,1,Home,Home,leader_won
2425,04/01/2025,Southampton,Brentford,0,1,0,5,Away,Away,leader_won
2425,04/01/2025,Brighton,Arsenal,0,1,1,1,Away,Level,ended_in_draw
2425,05/01/2025,Fulham,Ipswich,0,1,2,2,Away,Level,ended_in_draw
2425,05/01/2025,Liverpool,Man United,0,0,2,2,Level,Level,
2425,06/01/2025,Wolves,Nott'm Forest,0,2,0,3,Away,Away,leader_won
2425,14/01/2025,Brentford,Man City,0,0,2,2,Level,Level,
2425,14/01/2025,Chelsea,Bournemouth,1,0,2,2,Home,Level,ended_in_draw
2425,14/01/2025,West Ham,Fulham,2,0,3,2,Home,Home,leader_won
